name,city,website,type_id,active,zipcode
du Triangle d'Or,POLIGNY,www.brasserie-du-triangle-dor.com,2,TRUE,39800
Ecole Nationale d'Industrie Laitière et des Biotechnologies,POLIGNY,www.enil.fr,2,TRUE,39800
Experiment'Halle,DAX,www.experimenthalle.fr,2,TRUE,40100
Cath',CAPBRETON,www.brasserie-cath.com,2,TRUE,40130
Corner Craft Beer,SOUSTONS,www.cornercraftbeer.fr,2,TRUE,40140
Hapchot,SOORTS HOSSEGOR,www.hapchot.com,2,TRUE,40150
"La Petite Landaise
Lobato",LIT-ET-MIXE,www.lapetitelandaise.com,2,TRUE,40170
Naturelle des Landes,LIT-ET-MIXE,www.bnlandes.fr,2,TRUE,40170
Lou Gat,PERQUIE,www.lougat.fr,2,TRUE,40190
du Born,MIMIZAN,,2,TRUE,40200
L'Escource,ESCOURCE,,2,TRUE,40210
Bruel,TARNOS,brasseriebruel.fr,2,TRUE,40220
de Lugazaut,VIELLE-SOUBIRAN,www.brasseriedelugazaut.com,2,TRUE,40240
Auzem'Beers & Sons,TALLER,auzembeersandsons.wixsite.com/auzembeerssons,2,TRUE,40260
Aguiana,CAUNEILLE,,2,TRUE,40300
de Bahus,BAHUS-SOUBIRAN,,2,TRUE,40320
Artiguelis,CARCEN-PONSON,,2,TRUE,40400
Micromégas,SAINT-SEVER,bieremicromegas.com,2,TRUE,40500
"La Séquère
Brasserie Artisanale Landaise",SEIGNOSSE,www.lasequere.com,2,TRUE,40510
Rosny Beer,SEIGNOSSE,www.rosny-beer.com,2,TRUE,40510
Kanaha Beer,BISCARROSSE,www.kanahabeer.com,2,TRUE,40600
L'Arrosoir,MESSANGES,,2,TRUE,40660
Heima,POUILLÉ,www.brasserieheima.com,2,TRUE,41110
Brewing Cartel,VALLOIRE-SUR-CISSE,,2,TRUE,41150
Les Brasseurs Solognots,NEUNG-SUR-BEUVRON,brasserie-lbs.com,2,TRUE,41210
de Saint-Laurent-Nouan,SAINT-LAURENT-NOUAN,www.bsln.fr,2,TRUE,41220
La Bout',BOURSAY,microbrasserielabout.wordpress.com,2,TRUE,41270
de Nanteuil,HUISSEAU-SUR-COSSON,www.brasseriedenanteuil.com,2,TRUE,41350
Art&Brew,LAMOTTE-BEUVRON,artandbrew.fr,2,TRUE,41600
Guillaume,COUR-CHEVERNY,"brasserieguillaume.com
www.biere1515.com",2,TRUE,41700
Sommier,MONTOIRE-SUR-LE-LOIR,,2,TRUE,41800
Les 3 Brasseurs,SAINT-ÉTIENNE,www.3brasseurs.com,2,TRUE,42000
Phylum Fungi,SAINT-ÉTIENNE,www.phylumfungi.com,2,TRUE,42000
des 7 Collines,SAINT-ÉTIENNE,www.brasseriedes7collines.fr,2,TRUE,42000
Stéphanoise,SAINT-ÉTIENNE,www.labrasseriestephanoise.com,2,TRUE,42100
"Les Bulles Foréziennes
SARL Plaine de Malt",CLEPPÉ,www.bullesforeziennes.fr,2,TRUE,42110
La Farlodoise,CHAZELLES-SUR-LYON,www.lafarlodoise.fr,2,TRUE,42140
767,GRAMMOND,,2,TRUE,42140
Challit,LENTIGNY,bieresicsas.jimdo.com,2,TRUE,42155
Orbital Space Beers,ANDRÉZIEUX-BOUTHÉON,www.orbitalspacebeers.com,2,TRUE,42160
"La Margau
EURL BOW",BONSON,brasserielamargau.sites.3wa.io,2,TRUE,42160
de la Loire,SAINT-JUST-SAINT-RAMBERT,www.brasseriedelaloire.fr,2,TRUE,42170
du Casino de Montrond,MONTROND-LES-BAINS,www.joa.fr/casinos/montrond,2,TRUE,42210
du Pilat,SAINT-JULIEN-MOLIN-MOLETTE,www.brasseriedupilat.com,2,TRUE,42220
La Germanoise,SAINT-GERMAIN-LAVAL,www.brasserie-lagermanoise.fr,2,TRUE,42260
Ateliers du Gier,LA GRAND-CROIX,www.esatpro42.com,2,TRUE,42320
L'Agarithe,PANISSIÈRES,,2,TRUE,42360
"La Table du Brasseur
Les Roches Loisirs",VILLARS,latabledubrasseur.fr,2,TRUE,42390
Blindcat,SAINT-CHAMOND,leblindcat.com,2,TRUE,42400
La Tit'Mousse,PÉLUSSIN,latitmousse.fr,2,TRUE,42410
Poliacus,LA FOUILLOUSE,www.poliacus.fr,2,TRUE,42480
La Part des Autres (site de Saint-Just-la-Pendue),SAINT-JUST-LA-PENDUE,www.lapartdesautres.com,2,TRUE,42540
Miellerie Gachet,CHAZELLES-SUR-LAVIEU,,2,TRUE,42560
Cap Ouest,LÉZIGNEUX,brassecapouest.simplesite.com,2,TRUE,42600
Indépendante Montbrisonnaise (BIM),MONTBRISON,www.brasseriebim.com,2,TRUE,42600
La Binette,SAINT-ROMAIN-LE-PUY,aupuydelegumes.fr,2,TRUE,42610
de la Semène,SAINT-GENEST-MALIFAUX,www.brasseriedelasemene.fr,2,TRUE,42660
Les Brasseurs du Sornin,POUILLY SUR CHARLIEU,www.sornin.com,2,TRUE,42720
Les Deux Branches,MAIZILLY,lesdeuxbranches.fr,2,TRUE,42750
Les Cuves de la Madeleine,AMBIERLE,lascierie.eklablog.fr/damien-brasserie-c28787390,2,TRUE,42820
La Canaille,SAIL-SOUS-COUZAN,www.brasserielacanaille.com,2,TRUE,42890
Brivadoise,COHADE,www.biere-volcane.fr,2,TRUE,43100
La Strol,MONISTROL-SUR-LOIRE,,2,TRUE,43120
Ouroboros,FREYCENET-LA-TOUR,www.ouroboros.beer,2,TRUE,43150
"Mézine
Aux Estables",LES ESTABLES,www.plante-et-sante.fr,2,TRUE,43150
"de l'Arzon
Le Jardin des Délices",SEMBADEL,www.brasserie-de-arzon.com,2,TRUE,43160
Ferme du Margaric,SAUGUES,,2,TRUE,43170
"La Vertueuse
Saveurs des Sucs",YSSINGEAUX,www.saveursdessucs.com,2,TRUE,43200
Mosaïque,RIOTORD,,2,TRUE,43220
Barbaroux,CHASSAGNES,www.brasseriebarbaroux.fr,2,TRUE,43230
des Gonnets,SAINT-JULIEN-CHAPTEUIL,,2,TRUE,43260
de Saint-Vidal,SAINT-VIDAL,chateaudesaintvidal.com/la-brasserie,2,TRUE,43320
L'Happycall,SAINT-VIDAL,lhappycall.fr,2,TRUE,43320
de l'Alagnon,BLESLE,www.brasserie-alagnon.fr,2,TRUE,43450
Manev'Ale,LE MAZET SAINT VOY,www.brasseriemanevale.com,2,TRUE,43520
Mazesté,LE MAZET SAINT VOY,,2,TRUE,43520
Motueka,BRIVES-CHARENSAC,www.brasseriemotueka.fr,2,TRUE,43700
La Vellavia,SAINT-GERMAIN-LAPRADE,,2,TRUE,43700
de l'Emblavez,VOREY,,2,TRUE,43800
de la Poule Noire,NANTES,lapoulenoire.beer,2,TRUE,44000
Les 3 Brasseurs,NANTES,www.les3brasseurs.com,2,TRUE,44000
Les Brassés - Site Bellier,NANTES,www.lesbrasses.fr,2,TRUE,44000
Les Brassés - Site Pablo Picasso,NANTES,www.lesbrasses.fr,2,TRUE,44000
Baribale,NANTES,,2,TRUE,44100
Little Atlantique Brewery,NANTES,little-atlantique-brewery.fr,2,TRUE,44100
Papybot',CHÂTEAUBRIANT,,2,TRUE,44110
"Plormel
La Barbotine",VIEILLEVIGNE,www.brasserieplormel.com,2,TRUE,44116
de l'Olifant,GRANDCHAMP-DES-FONTAINES,www.lolifant.fr,2,TRUE,44119
du Canal,BOUVRON,"www.biere-leclusiere.fr
gitebougard.wordpress.com",2,TRUE,44130
La Bulle Noire,NOTRE-DAME-DES-LANDES,,2,TRUE,44130
ABBA (Association Bienfaisante des Brasseurs Audomarois),SAINT-OMER-DE-BLAIN,,2,TRUE,44130
"Le Ponceau
Namnet",LA PLANCHE,namnet.beer,2,TRUE,44140
Belle Cour,MONTBERT,,2,TRUE,44140
Le Petit Brassin,REMOUILLÉ,petitbrassin.wixsite.com/website-3,2,TRUE,44140
San Rocé,JANS,brasseriesanroce.fr,2,TRUE,44170
Lorc'h,NOZAY,www.brasserielorch.fr,2,TRUE,44170
Alechimie,CLISSON,,2,TRUE,44190
Les Papas Brasseurs,CLISSON,,2,TRUE,44190
Les Gorgées de Bière,GORGES,lesgorgeesdebiere.fr,2,TRUE,44190
Bubar - Brasserie de l'île de Nantes,NANTES,bubarnantes.fr,2,TRUE,44200
de la Côte de Jade,PORNIC,www.biere-pornic.com,2,TRUE,44210
Syndrome,COUËRON,,2,TRUE,44220
Les 3 Brasseurs,SAINT SEBASTIEN SUR LOIRE,www.les3brasseurs.com,2,TRUE,44230
Brewen,SAINT-BREVIN-LES-PINS,brewen.fr,2,TRUE,44250
Camarade,MACHECOUL-SAINT-MÊME,,2,TRUE,44270
La Maison Blanche,MACHECOUL-SAINT-MÊME,www.brasserielamaisonblanche.com,2,TRUE,44270
Duck'Ale,BOUGUENAIS,,2,TRUE,44340
Larsen,BOUGUENAIS,www.larsen.beer,2,TRUE,44340
de Montluc,SAINT-ÉTIENNE-DE-MONTLUC,brasseriedemontluc.fr,2,TRUE,44360
Nao,VIGNEUX-DE-BRETAGNE,bieres-nao.fr,2,TRUE,44360
"Bières et Chopes
Brasserie de la B",PORNICHET,"www.bieres-et-chopes.fr
brasseriedelab.fr",2,TRUE,44380
La Gouleyante,PETIT-MARS,,2,TRUE,44390
"Nautile
Les Brasseurs de l'Impossible SARL",REZÉ,www.brasserienautile.com,2,TRUE,44400
Philmore,REZÉ,philmore.fr,2,TRUE,44400
"Damraz
Bières de Brière",HERBIGNAC,damraz.fr,2,TRUE,44410
La Turbulente,LA TURBALLE,,2,TRUE,44420
Vestibule,MESQUER,brasserievestibule.fr,2,TRUE,44420
Cali,JOUÉ-SUR-ERDRE,brasseriecali.com,2,TRUE,44440
de l'Ouche,JOUÉ-SUR-ERDRE,,2,TRUE,44440
de la Divatte,LA CHAPELLE BASSE MER,www.bieretrompesouris.com,2,TRUE,44450
du Bouffay,CARQUEFOU,www.brasserie-du-bouffay.com,2,TRUE,44470
Toum's,CARQUEFOU,www.brasserietoums.fr,2,TRUE,44470
Crawl,THOUARÉ-SUR-LOIRE,www.brasseriecrawl.fr,2,TRUE,44470
La Maisnie Sanitas,MOISDON-LA-RIVIÈRE,sanitas.fr,2,TRUE,44520
O'Malt,OUDON,www.omalt.fr,2,TRUE,44521
"L'Hop Pression
Cario Halbert",GUENROUET,,2,TRUE,44530
Giraud,SAINT-CYR-EN-RETZ,brasserie-giraud-93.webself.net,2,TRUE,44580
Bouyer,SAINT-NAZAIRE,www.brasseriebouyer.com,2,TRUE,44600
La Nazairienne,SAINT-NAZAIRE,,2,TRUE,44600
Les Brassins Nazairiens,SAINT-NAZAIRE,lesbrassinsnazairiens.fr,2,TRUE,44600
Saint Charles,PLESSÉ,www.fermesaintcharles.fr,2,TRUE,44630
Zaybu,LE PELLERIN,,2,TRUE,44640
du Pays de Retz,LEGÉ,www.brasseriedupaysderetz.fr,2,TRUE,44650
d'Ici l'Aurore,SAINT-HILAIRE-DE-CHALÉONS,,2,TRUE,44680
La Conviviale,CHÂTEAU-THÉBAUD,www.brasserielaconviviale.com,2,TRUE,44690
BACA (Brasserie Artisanale de la Côte d'Amour),BATZ-SUR-MER,,2,TRUE,44740
K'onnor,CAMPBON,,2,TRUE,44750
Tête Haute,LE CELLIER,www.tete-haute.fr,2,TRUE,44850
Aerofab,SAUTRON,aerofab.fr,2,TRUE,44880
La Hulotte,SAUTRON,www.brasserie-lahulotte.fr,2,TRUE,44880
Well'in Town,ORLÉANS,www.wellintownpub.com,2,TRUE,45000
de Châteauneuf,CHÂTEAUNEUF-SUR-LOIRE,,2,TRUE,45110
Barbe Mousse,SAINT-JEAN-DE-LA-RUELLE,,2,TRUE,45140
"Comptoir Olivetain des Bières
CTB Distribution",OLIVET,,2,TRUE,45160
des Ecluses,SAINT-HILAIRE-SAINT-MESMIN,www.labrasseriedesecluses.fr,2,TRUE,45160
des Carnutes,NEUVILLE AUX BOIS,"www.carnutes.fr.nf
carnutes.pagesperso-orange.fr",2,TRUE,45170
des Mardelles,SANT-LYÉ-LA-FORÊT,,2,TRUE,45170
des Rateliers,AMILLY,www.belldeloing.fr,2,TRUE,45200
Sombracier,CHÂTEAU-RENARD,sombracier.beer,2,TRUE,45220
des Merveilles,BOYNES,www.brasseriedesmerveilles.fr,2,TRUE,45300
"La Brasserie Fondamentale (LBF)
Les Nouveaux Brasseurs",LE MALESHERBOIS,www.lbf-biere.fr,2,TRUE,45330
Roguish Monkey,BEAUNE-LA-ROLANDE,www.roguishmonkey.fr,2,TRUE,45340
Mouss'bat,CHAINGY,moussbat.fr,2,TRUE,45380
"Orita
Bière Octopus",CHAINGY,www.biere-octopus.com,2,TRUE,45380
HopRock,CHÉCY,hoprock.fr,2,TRUE,45430
du Vauret,MARDIÉ,www.brasserieduvauret.fr,2,TRUE,45430
du Petit Hôtel,LÉOUVILLE,brasseriedupetithotel.com,2,TRUE,45480
Velvet Thirst,OUTARVILLE,www.velvetthirst.com,2,TRUE,45480
La Fabrik du Marais,SCEAUX-DU-GÂTINAIS,www.biere-la-deesse.fr,2,TRUE,45490
Schuchard,DAMPIERRE-EN-BURLY,www.obrasseur.org,2,TRUE,45570
du Four à Briques,SAINT-PRYVÉ-SAINT-MESMIN,labrasseriedufourabriques.com,2,TRUE,45750
"La Riff
S&S",SAINT-PRYVÉ-SAINT-MESMIN,www.la-riff.fr,2,TRUE,45750
Les 3 Brasseurs,SARAN,www.les3brasseurs.com,2,TRUE,45770
"La Pucelle d'Orléans
SAS L.P.O",SAINT-JEAN-DE-BRAYE,www.lapucelledorleans.fr,2,TRUE,45800
La Barrou'deuse,FIGEAC,www.alacroiseedesvallees.com/notre-micro-brasserie,2,TRUE,46100
Paysanne Lotoise,ESPEYROUX,brasseriepaysannelotoise.fr,2,TRUE,46120
"du Matou
Satyr Hic",LACAPELLE-MARIVAL,www.satyrhic.com,2,TRUE,46120
Les Acolytes,LUZECH,www.brasserielesacolytes.fr,2,TRUE,46140
La Bouriane,LHERM,www.brasserielabouriane.fr,2,TRUE,46150
Dune,CAJARC,www.brasseriedune.fr,2,TRUE,46160
KOS - Mas du Verdier,CAJARC,www.masduverdier.fr,2,TRUE,46160
La Lupte,SAINT-PAUL-FLAUGNAC,,2,TRUE,46170
Homo Sapiens Expérience,PRAYSSAC,www.hs-experience.fr,2,TRUE,46220
Merchien,BELFORT-DU-QUERCY,www.merchien.com,2,TRUE,46230
Ratz,FONTANES,www.biereratz.fr,2,TRUE,46230
Malt'O'vadrouille,CONCORÈS,www.maltovadrouille.fr,2,TRUE,46310
Keg & Malt Society,LATOUILLE-LENTILLAC,www.kms.beer,2,TRUE,46400
de la Cère,MARTEL,www.lesbieresdejulien.fr,2,TRUE,46600
Artisanale de Montcuq,MONTCUQ,www.bieredemontcuq.com,2,TRUE,46800
L'Indé,AGEN,inde-agen.com,2,TRUE,47000
"Natural Mystick
LS Distribution",PORT-SAINTE-MARIE,www.brasserienaturalmystick.fr,2,TRUE,47130
Zebull'in,PENNE-D'AGENAIS,brasseriezebullin.fr,2,TRUE,47140
In Taberna,MONFLANQUIN,,2,TRUE,47150
L'Ale Humeuse,FOURQUES-SUR-GARONNE,,2,TRUE,47200
La Mouscaille,VILLENEUVE-SUR-LOT,,2,TRUE,47300
L'Atelier Zymurgique Indépendant,VILLENEUVE-SUR-LOT,,2,TRUE,47300
4.7,BRAX,www.47brasserie.fr,2,TRUE,47310
La Brasserie des Cèdres,LA CROIX-BLANCHE,,2,TRUE,47340
Le Truc en Plus,CAZIDEROQUE,www.letrucenplus.com,2,TRUE,47370
Tonneinquaise,TONNEINS,,2,TRUE,47400
Maltéo,COLAYRAC-SAINT-CIRQ,www.lecomptoirdemateo.fr,2,TRUE,47450
HOPALE,FUMEL,hopalebrasserie.com,2,TRUE,47500
Bon Voyage,FOULAYRONNES,brasseriebonvoyage.com,2,TRUE,47510
Albret Ales,NÉRAC,,2,TRUE,47600
La Guignol,MIRAMONT-DE-GUYENNE,,2,TRUE,47800
de Lozère - La 48,MENDE,brasseriedelozere-la48.fr,2,TRUE,48000
du Trébatut,LES SALCES,,2,TRUE,48100
Les Brasseurs de la Jonte,GATUZIÈRES,lesbrasseursdelajonte.fr,2,TRUE,48150
PBC (Putain de Bière Cévenole),LE COLLET-DE-DÈZE,pbc-brasserie-cevenole.com,2,TRUE,48160
La Bière à Fred,SAINT-MARTIN-DE-BOUBAUX,www.labiereafred.fr,2,TRUE,48160
de la Naine,SAINT-CHÉLY-D'APCHER,brasseriedelanaine.fr,2,TRUE,48200
La Bèstia,CHANAC,,2,TRUE,48230
La Brasseuse des Cévennes,VENTALON-EN-CÉVENNES,www.labrasseusedescevennes.fr,2,TRUE,48240
Begusseau,SAINT GERMAIN DE CALBERTE,,2,TRUE,48370
du Tarnon,SAINT-LAURENT-DE-TRÈVES,,2,TRUE,48400
Angevine,ANGERS,www.brasserieangevine.com,2,TRUE,49000
Penrose,BEAUCOUZÉ,www.penrose-angers.fr,2,TRUE,49070
"Belle de Maine
B.A.B AGRO",BOUCHEMAINE,www.belledemaine.fr,2,TRUE,49080
La Commanderie de l'Erablière,CHEMILLÉ-EN-ANJOU,commanderiedelerabliere.fr,2,TRUE,49120
La Bestiole,SAINT-BARTHÉLEMY-D'ANJOU,www.brasserielabestiole.fr,2,TRUE,49124
Epineaux,CORZÉ,www.brash.beer,2,TRUE,49140
Papposilène,SAINT-GEORGES-SUR-LOIRE,,2,TRUE,49170
Sterne et Mousse,ROCHEFORT-SUR-LOIRE,www.sterneetmousse.fr,2,TRUE,49190
La Florencière,VAL-DU-LAYON,,2,TRUE,49190
Bigorneau,SÈVREMOINE,brasseriebigorneau.fr,2,TRUE,49230
Post Mortem,SÈVREMOINE,www.biere-postmortem.fr,2,TRUE,49230
Fabrique des Bières d'Anjou,LA MÉNITRÉ,www.lapiautre.fr,2,TRUE,49250
Will's,LA VARENNE,www.brasserie-wills.fr,2,TRUE,49270
La Gloutte,CHAUDEFONDS-SUR-LAYON,lagloutte.wordpress.com,2,TRUE,49290
de Minuit,CHOLET,brasseriedeminuit.fr,2,TRUE,49300
Nuage Craft Beer,BRISSAC LOIRE AUBANCE,nuagecraftbeer.com,2,TRUE,49320
Hula Hop,GENNES-VAL DE LOIRE,,2,TRUE,49350
Pico-brasserie de la Loire,GENNES-VAL DE LOIRE,,2,TRUE,49350
La Côale,BÉCON-LES-GRANITS,la-coale.fr,2,TRUE,49370
La Bohémienne,VAL D'ERDRE-AUXENCE,brasserielabohemienne.fr,2,TRUE,49370
TINA,SAUMUR,www.biere-tina.fr,2,TRUE,49400
Alpaca,SEGRÉ-EN-ANJOU BLEU,www.brasseriealpaca.com,2,TRUE,49500
Dulcinel,SEGRÉ-EN-ANJOU BLEU,www.dulcinel.fr,2,TRUE,49500
des Mauges,BEAUPRÉAU,www.larombiere.com,2,TRUE,49600
La Gourgandine,MÛRS-ERIGNÉ,,2,TRUE,49610
"des Moulins Bâtisseurs
La Bamba",MAUGES-SUR-LOIRE,,2,TRUE,49620
des Fontaines,DOUÉ-EN-ANJOU,brasserie.fontaines.free.fr,2,TRUE,49700
L'Eldorado,CHERBOURG,leldo.fr,2,TRUE,50100
du Bocage,SOURDEVAL,,2,TRUE,50150
de la Baie,PONTORSON,www.brasseriedelabaie.com,2,TRUE,50170
La Renarde Qui Brasse,LA FEUILLIE,,2,TRUE,50190
Captain James et ses mousses,AGON-COUTAINVILLE,www.captain-james.fr,2,TRUE,50230
T'cheu Nous,DOVILLE,microbrasserie-tcheu-nous.business.site,2,TRUE,50250
Cotentine,BARNEVILLE-CARTERET,www.brasserie-cotentine.fr,2,TRUE,50270
Fée d'Orge,BRÉHAL,www.feedorge.com,2,TRUE,50290
de l'Enclos,AVRANCHES,,2,TRUE,50300
La Brasserie Normande,AVRANCHES,,2,TRUE,50300
Poisson,TIREPIED-SUR-SÉE,,2,TRUE,50300
Les 3 Blaireaux,FLAMANVILLE,,2,TRUE,50340
Les Travailleurs de l'Amer,LES PIEUX,lestravailleursdelamer.com,2,TRUE,50340
des Herbes Sauvages,MONTABOT,,2,TRUE,50410
L’Embrasserie Querquevillaise,CHERBOURG-EN-COTENTIN,,2,TRUE,50460
de Sainte-Mère-Église,SAINTE-MÈRE-ÉGLISE,biere-sainte-mere-eglise.com,2,TRUE,50480
Les Marais,CARENTAN-LES-MARAIS,www.brasserielesmarais.fr,2,TRUE,50500
Pinte de Saire,SAINT-VAAST-LA-HOUGUE,brasseriepintedesaire.fr,2,TRUE,50550
La Moussette,HAUTEVILLE-SUR-MER,brasserielamoussette.fr,2,TRUE,50590
L'Ecume des Falaises,JULLOUVILLE,www.lecume-des-falaises.fr,2,TRUE,50610
La Mont Sauvage,MOON-SUR-ELLE,brasserie-la-mont-sauvage.fr,2,TRUE,50680
Au Brasseur Quibois,QUIBOU,www.aubrasseurquibois.fr,2,TRUE,50750
La Loup Bar,MOYON-VILLAGES,www.laloupbar.fr,2,TRUE,50860
Les Brassins du Dillon,MOYON-VILLAGES,www.lesbrassinsdudillon.fr,2,TRUE,50860
L'Agame Barbu,REIMS,,2,TRUE,51100
Senses Brewing,REIMS,sensesbrewing.com,2,TRUE,51100
Les 3 Brasseurs,REIMS,"www.les3brasseurs-reims.com
www.les3brasseurs.com",2,TRUE,51110
Reims Royal Beer,REIMS,www.reimsroyalbeer.fr,2,TRUE,51100
Lucida,BOUZY,brasserielucida.fr,2,TRUE,51150
Bières et Tentations,JUVIGNY,www.bieresettentations.com,2,TRUE,51150
des Chiens D'talus,PLIVOT,,2,TRUE,51150
Hululuna,VAL DE LIVRE,hululuna.beer,2,TRUE,51150
JHP,AY-CHAMPAGNE,www.lageenne.com,2,TRUE,51160
Tête de Chou,EPERNAY,www.tetedechou.fr,2,TRUE,51200
La Gaultoise,LE GAULT-SOIGNY,www.biere-la-gaultoise.fr,2,TRUE,51210
Masclaux,BERMÉRICOURT,www.1625.fr,2,TRUE,51220
Saint-Gond,BROUSSY-LE-GRAND,,2,TRUE,51230
L'Happycoole,ECURY-SUR-COOLE,,2,TRUE,51240
Clémence,CHEMINON,brasserieclemence.fr,2,TRUE,51250
Les Divas,ORBAIS-L'ABBAYE,,2,TRUE,51270
"La Bouquine
SAS Brasserie Artisanale de Reims",CORMONTREUIL,www.brasserie-bouquine.com,2,TRUE,51350
Les 3 Brasseurs,THILLOIS,"www.les3brasseurs-reims.com
www.les3brasseurs.com",2,TRUE,51370
B51,LUDES,www.b51.fr,2,TRUE,51500
d'Orgemont,SOMMEPY-TAHURE,www.orgemont.com,2,TRUE,51600
Qui En Brasse,SUIPPES,www.quienbrasse.fr,2,TRUE,51600
de la Cach',CHANCENAY,,2,TRUE,52100
"Burris'
EARL Caquas",BEURVILLE,,2,TRUE,52110
de la Blaise,BAILLY-AUX-FORGES,,2,TRUE,52130
Lingone,RIVIÈRE-LES-FOSSES,terre-lingone.fr,2,TRUE,52190
de Vauclair,GIEY SUR AUJON,www.la-choue.com,2,TRUE,52210
du Der,MONTIER-EN-DER,www.brasserieartisanaleduder.fr,2,TRUE,52220
La Bière de Bettaincourt (BDB),ROCHES-BETTAINCOURT,,2,TRUE,52270
Les Arannes,VIGNORY,bieres-arannes.fr,2,TRUE,52320
du Val Moiron,BIESLES,,2,TRUE,52340
du Bassigny,PARNOY-EN-BASSIGNY,www.brasseriedubassigny.fr,2,TRUE,52400
de l'Arborescence,SAINT-GEORGES-BUTTAVENT,brasserie-arborescence.com,2,TRUE,53100
Cousin,PRÉ-EN-PAIL,,2,TRUE,53140
Mont Hardi,AZÉ,www.monthardi.fr,2,TRUE,53200
"de l'Oudon
SARL Les Mottais",MÉRAL,labrasseriedeloudon.com,2,TRUE,53230
Associative de Montflours,MONTFLOURS,www.brasserie-montflours.fr,2,TRUE,53240
Guibs,AMBRIÈRES-LES-VALLÉES,www.guibsbeer.fr,2,TRUE,53300
La Délicatesse,NANCY,www.brasserieladelicatesse.com,2,TRUE,54000
"La Fabrique de Bière
SARL Royal Stan Bok",NANCY,,2,TRUE,54000
Lycée Professionnel et Technologique Claude Daunot,NANCY,www.daunot.fr,2,TRUE,54000
des Papi'lles,ANTHELUPT,brasseurs2papilles.com,2,TRUE,54110
Grenaille,ROSIÈRES-AUX-SALINES,www.grenaille.fr,2,TRUE,54110
OkaBeer,PRAYE,www.okabeer.com,2,TRUE,54116
Tumulte,MAGNIÈRES,www.brasserietumulte.fr,2,TRUE,54129
"La Troliotte
EARL de Meraumont",LES BAROCHES,www.latroliotte.fr,2,TRUE,54150
"de Maître Hanche
GAEC de Maitrehanche",BAGNEUX,www.maitrehanche.fr,2,TRUE,54170
du Chaudron,CHAUDENAY-SUR-MOSELLE,,2,TRUE,54200
Coincoin,MÉNIL-LA-TOUR,www.brasseriecoincoin.fr,2,TRUE,54200
Cheval,TOUL,www.brasseriecheval.fr,2,TRUE,54200
Musée Français de la Brasserie,SAINT-NICOLAS-DE-PORT,www.passionbrasserie.com,2,TRUE,54210
C'est de la BAL,NEUVES-MAISONS,,2,TRUE,54230
Champigneulles,CHAMPIGNEULLES,www.brasserie-champigneulles.fr,2,TRUE,54250
Le Rucher de Bouzule,CHAMPENOUX,,2,TRUE,54280
Hoppy Road,MAXÉVILLE,www.hoppyroad.com,2,TRUE,54320
La Fabrique des Grô,MAXÉVILLE,lafabriquedesgros.fr,2,TRUE,54320
La Lorraine Perdue,VÉZELISE,,2,TRUE,54330
Marchal,EINVILLE-AU-JARD,,2,TRUE,54370
de la Châouette,SAIZERAIS,www.chaouette.fr,2,TRUE,54380
Le Petit Lothar,SAULXURES-LÈS-NANCY,,2,TRUE,54420
Eleos,OGÉVILLER,brasserie.eleos.free.fr,2,TRUE,54450
The Piggy Brewing Company,LIVERDUN,thepiggybrewingcompany.com,2,TRUE,54460
La Targyclette,JAULNY,,2,TRUE,54470
d'Austrasie,VANDOEUVRE-LÈS-NANCY,brasserie-daustrasie-austrabiere.business.site,2,TRUE,54500
I.F.B.M. (Qualtech),VANDOEUVRE-LÈS-NANCY,"www.ifbm.fr
www.qualtech-groupe.com",2,TRUE,54500
Les Bières du Bouc,BIONVILLE,,2,TRUE,54540
Mathur,NOMENY,www.microbrasseriemathur.com,2,TRUE,54610
"Zythomaniacs
Bières La Doncourt",DONCOURT-LES-LONGUYON,bieres-ladoncourt.fr,2,TRUE,54620
de Clémery,LESMÉNILS,www.brasseriedeclemery.com,2,TRUE,54700
Les Brasseurs de Lorraine,PONT-À-MOUSSON,www.brasseurs-lorraine.com,2,TRUE,54700
Istoria,SAINT-REMIMONT,,2,TRUE,54740
La Trio'tine,TRIEUX,www.latriotine.fr,2,TRUE,54750
Abeille Noire,MARS-LA-TOUR,www.brasserie-abeillenoire.fr,2,TRUE,54800
La Chop'in,XEUILLEY,www.brasserie-la-chopin.fr,2,TRUE,54990
"FP
La Dunoise",MILLY-SUR-BRADON,www.ladunoise.fr,2,TRUE,55110
de Rarécourt,RARÉCOURT,www.rarecourtoise.com,2,TRUE,55120
La Cabourotte,TROUSSEY,,2,TRUE,55190
de la Forêt de la Reine,GEVILLE,,2,TRUE,55200
"Amara
Aqua Amara",VIGNEULLES-LÈS-HATTONCHÂTEL,brasserie-amara.fr,2,TRUE,55210
de la Saulx,MORLEY,www.brasseriedelasaulx.fr,2,TRUE,55290
La Mandale,DOMPCEVRIN,www.labrouettecoop.fr,2,TRUE,55300
de la Dieue,DIEUE-SUR-MEUSE,www.brasserie-de-la-dieue.fr,2,TRUE,55320
"Hop Farmer
SARL HFBC",GRIMAUCOURT-PRÈS-SAMPIGNY,www.brasserie-hopfarmer.fr,2,TRUE,55500
de Charmois,MOUZAY,www.bierecharmoy.com,2,TRUE,55700
de Nettancourt,REVIGNY-SUR-ORNAIN,brasseriedenettancourt.fr,2,TRUE,55800
Awen Brewpub,VANNES,www.brasserie-awen.bzh,2,TRUE,56000
